ward_code,ward_name,district_name,province_name
"12949","Xã Mỹ Lộc","Huyện Thái Thụy","Tỉnh Thái Bình"
"12958","Xã Tân Học","Huyện Thái Thụy","Tỉnh Thái Bình"
"12940","Xã Thái Đô","Huyện Thái Thụy","Tỉnh Thái Bình"
"12943","Xã Thái Xuyên","Huyện Thái Thụy","Tỉnh Thái Bình"
"27568","Xã Đông Thạnh","Huyện Hóc Môn","Thành phố Hồ Chí Minh"
"27565","Xã Nhị Bình","Huyện Hóc Môn","Thành phố Hồ Chí Minh"
"27574","Xã Thới Tam Thôn","Huyện Hóc Môn","Thành phố Hồ Chí Minh"
"02587","Xã Đồng Quý","Huyện Sơn Dương","Tỉnh Tuyên Quang"
"02572","Xã Đông Thọ","Huyện Sơn Dương","Tỉnh Tuyên Quang"
"02584","Xã Quyết Thắng","Huyện Sơn Dương","Tỉnh Tuyên Quang"
"12832","Xã Thụy Trường","Huyện Thái Thụy","Tỉnh Thái Bình"
"12862","Xã Thụy Xuân","Huyện Thái Thụy","Tỉnh Thái Bình"
"12847","Xã An Tân","Huyện Thái Thụy","Tỉnh Thái Bình"
"12841","Xã Hồng Dũng","Huyện Thái Thụy","Tỉnh Thái Bình"
"12736","Xã Phong Dương Tiến","Huyện Đông Hưng","Tỉnh Thái Bình"
"12760","Xã Phú Châu","Huyện Đông Hưng","Tỉnh Thái Bình"
"12988","Xã Đông Xuyên","Huyện Tiền Hải","Tỉnh Thái Bình"
"12997","Xã Đông Quang","Huyện Tiền Hải","Tỉnh Thái Bình"
"12979","Xã Đông Long","Huyện Tiền Hải","Tỉnh Thái Bình"
"12976","Xã Đông Trà","Huyện Tiền Hải","Tỉnh Thái Bình"
"21127","Xã Trà Bình","Huyện Trà Bồng","Tỉnh Quảng Ngãi"
"21130","Xã Trà Phú","Huyện Trà Bồng","Tỉnh Quảng Ngãi"
"21118","Xã Trà Giang","Huyện Trà Bồng","Tỉnh Quảng Ngãi"
"19144","Xã Hải Phú","Huyện Bố Trạch","Tỉnh Quảng Bình"
"19150","Xã Sơn Lộc","Huyện Bố Trạch","Tỉnh Quảng Bình"
"19162","Xã Đức Trạch","Huyện Bố Trạch","Tỉnh Quảng Bình"
"19159","Xã Đồng Trạch","Huyện Bố Trạch","Tỉnh Quảng Bình"
"23521","Xã Hà Mòn","Huyện Đắk Hà","Tỉnh Kon Tum"
"23524","Xã Đắk La","Huyện Đắk Hà","Tỉnh Kon Tum"
"23500","Thị trấn Đắk Hà","Huyện Đắk Hà","Tỉnh Kon Tum"
"23485","Xã Đắk Tơ Lung","Huyện Kon Rẫy","Tỉnh Kon Tum"
"23482","Xã Đắk Kôi","Huyện Kon Rẫy","Tỉnh Kon Tum"
"23368","Xã Đắk Long","Huyện Đắk Glei","Tỉnh Kon Tum"
"23506","Xã Đắk HRing","Huyện Đắk Hà","Tỉnh Kon Tum"
"23512","Xã Đắk Mar","Huyện Đắk Hà","Tỉnh Kon Tum"
"23371","Xã Đắk KRoong","Huyện Đắk Glei","Tỉnh Kon Tum"
"23374","Xã Đắk Môn","Huyện Đắk Glei","Tỉnh Kon Tum"
"23350","Xã Đắk Nhoong","Huyện Đắk Glei","Tỉnh Kon Tum"
"23344","Xã Đắk Blô","Huyện Đắk Glei","Tỉnh Kon Tum"
"23347","Xã Đắk Man","Huyện Đắk Glei","Tỉnh Kon Tum"
"23503","Xã Đắk PXi","Huyện Đắk Hà","Tỉnh Kon Tum"
"23504","Xã Đăk Long","Huyện Đắk Hà","Tỉnh Kon Tum"
"23353","Xã Đắk Pék","Huyện Đắk Glei","Tỉnh Kon Tum"
"23341","Thị trấn Đắk Glei","Huyện Đắk Glei","Tỉnh Kon Tum"
"23491","Xã Đắk Pne","Huyện Kon Rẫy","Tỉnh Kon Tum"
"23479","Thị trấn Đắk Rve","Huyện Kon Rẫy","Tỉnh Kon Tum"
"23338","Xã Hòa Bình","Thành phố Kon Tum","Tỉnh Kon Tum"
"23332","Xã Chư Hreng","Thành phố Kon Tum","Tỉnh Kon Tum"
"23323","Xã Đắk Blà","Thành phố Kon Tum","Tỉnh Kon Tum"
"23335","Xã Đắk Rơ Wa","Thành phố Kon Tum","Tỉnh Kon Tum"
"23407","Xã Đắk Na","Huyện Tu Mơ Rông","Tỉnh Kon Tum"
"23416","Xã Đắk Sao","Huyện Tu Mơ Rông","Tỉnh Kon Tum"
"23842","Xã Đăk Song","Huyện Kông Chro","Tỉnh Gia Lai"
"23843","Xã Đăk Pling","Huyện Kông Chro","Tỉnh Gia Lai"
"23437","Xã Tân Cảnh","Huyện Đắk Tô","Tỉnh Kon Tum"
"23443","Xã Pô Kô","Huyện Đắk Tô","Tỉnh Kon Tum"
"23440","Xã Diên Bình","Huyện Đắk Tô","Tỉnh Kon Tum"
"23401","Thị trấn Đắk Tô","Huyện Đắk Tô","Tỉnh Kon Tum"
"23417","Xã Đắk Rơ Ông","Huyện Tu Mơ Rông","Tỉnh Kon Tum"
"23419","Xã Đắk Tờ Kan","Huyện Tu Mơ Rông","Tỉnh Kon Tum"
"23509","Xã Đắk Ui","Huyện Đắk Hà","Tỉnh Kon Tum"
"23510","Xã Đăk Ngọk","Huyện Đắk Hà","Tỉnh Kon Tum"
"25225","Xã Đak Ơ","Huyện Bù Gia Mập","Tỉnh Bình Phước"
"24931","Thị trấn Thạnh Mỹ","Huyện Đơn Dương","Tỉnh Lâm Đồng"
"24937","Xã Đạ Ròn","Huyện Đơn Dương","Tỉnh Lâm Đồng"
"24952","Xã Tu Tra","Huyện Đơn Dương","Tỉnh Lâm Đồng"
"10969","Xã Thúc Kháng","Huyện Bình Giang","Tỉnh Hải Dương"
"10981","Xã Thái Minh","Huyện Bình Giang","Tỉnh Hải Dương"
"10972","Xã Tân Hồng","Huyện Bình Giang","Tỉnh Hải Dương"
"06928","Xã Quảng Sơn","Huyện Hải Hà","Tỉnh Quảng Ninh"
"06949","Xã Đường Hoa","Huyện Hải Hà","Tỉnh Quảng Ninh"
"06946","Xã Quảng Long","Huyện Hải Hà","Tỉnh Quảng Ninh"
"01015","Xã Đường Hồng","Huyện Bắc Mê","Tỉnh Hà Giang"
"01012","Xã Đường Âm","Huyện Bắc Mê","Tỉnh Hà Giang"
"01003","Xã Phú Nam","Huyện Bắc Mê","Tỉnh Hà Giang"
"00865","Xã Lũng Hồ","Huyện Yên Minh","Tỉnh Hà Giang"
"00862","Xã Đường Thượng","Huyện Yên Minh","Tỉnh Hà Giang"
"25099","Thị trấn Ma Đa Guôi","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25111","Xã Đạ Oai","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25117","Xã Ma Đa Guôi","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25105","Xã Hà Lâm","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25114","Xã Bà Gia","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25126","Thị trấn Đạ Tẻh","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25129","Xã An Nhơn","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25141","Xã Đạ Lây","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25138","Xã Quảng Trị","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25153","Xã Đạ Kho","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25156","Xã Đạ Pal","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25132","Xã Quốc Oai","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"25135","Xã Mỹ Đức","Huyện Đạ Tẻh","Tỉnh Lâm Đồng"
"29462","Thị trấn Định An","Huyện Trà Cú","Tỉnh Trà Vinh"
"29491","Xã Đại An","Huyện Trà Cú","Tỉnh Trà Vinh"
"29494","Xã Định An","Huyện Trà Cú","Tỉnh Trà Vinh"
"14506","Xã Tiến Thắng","Huyện Gia Viễn","Tỉnh Ninh Bình"
"14500","Xã Gia Phương","Huyện Gia Viễn","Tỉnh Ninh Bình"
"14509","Xã Gia Trung","Huyện Gia Viễn","Tỉnh Ninh Bình"
"17941","Xã Nam Anh","Huyện Nam Đàn","Tỉnh Nghệ An"
"17944","Xã Nam Xuân","Huyện Nam Đàn","Tỉnh Nghệ An"
"17953","Xã Nam Lĩnh","Huyện Nam Đàn","Tỉnh Nghệ An"
"31561","Xã Đại Hải","Huyện Kế Sách","Tỉnh Sóc Trăng"
"31546","Xã Ba Trinh","Huyện Kế Sách","Tỉnh Sóc Trăng"
"09472","Xã Song Giang","Huyện Gia Bình","Tỉnh Bắc Ninh"
"09469","Xã Đại Lai","Huyện Gia Bình","Tỉnh Bắc Ninh"
"22519","Xã Vạn Thạnh","Huyện Vạn Ninh","Tỉnh Khánh Hòa"
"22492","Xã Đại Lãnh","Huyện Vạn Ninh","Tỉnh Khánh Hòa"
"22504","Xã Vạn Thọ","Huyện Vạn Ninh","Tỉnh Khánh Hòa"
"20500","Thị trấn Ái Nghĩa","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20524","Xã Đại Hiệp","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20548","Xã Đại Hòa","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20547","Xã Đại An","Huyện Đại Lộc","Tỉnh Quảng Nam"
"20521","Xã Đại Nghĩa","Huyện Đại Lộc","Tỉnh Quảng Nam"
"31645","Thị trấn Đại Ngãi","Huyện Long Phú","Tỉnh Sóc Trăng"
"31651","Xã Long Đức","Huyện Long Phú","Tỉnh Sóc Trăng"
"05488","Xã Phúc Xuân","Thành phố Thái Nguyên","Tỉnh Thái Nguyên"
"05494","Xã Phúc Trìu","Thành phố Thái Nguyên","Tỉnh Thái Nguyên"
"05827","Xã Tân Thái","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05761","Thị trấn Hùng Sơn","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05863","Xã Phúc Tân","Thành phố Phổ Yên","Tỉnh Thái Nguyên"
"26482","Xã Phú Hữu","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"26491","Xã Phú Đông","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"26476","Xã Đại Phước","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"26500","Xã Phước Khánh","Huyện Nhơn Trạch","Tỉnh Đồng Nai"
"11092","Xã Bình Lăng","Huyện Tứ Kỳ","Tỉnh Hải Dương"
"11083","Xã Đại Sơn","Huyện Tứ Kỳ","Tỉnh Hải Dương"
"11086","Xã Hưng Đạo","Huyện Tứ Kỳ","Tỉnh Hải Dương"
"07627","Xã Đại Sơn","Huyện Sơn Động","Tỉnh Bắc Giang"
"07636","Xã Giáo Liêm","Huyện Sơn Động","Tỉnh Bắc Giang"
"07630","Xã Phúc Sơn","Huyện Sơn Động","Tỉnh Bắc Giang"
"00652","Xã Hữu Hoà","Huyện Thanh Trì","Thành phố Hà Nội"
"00649","Xã Tả Thanh Oai","Huyện Thanh Trì","Thành phố Hà Nội"
"00664","Xã Vĩnh Quỳnh","Huyện Thanh Trì","Thành phố Hà Nội"
"05830","Xã Bình Thuận","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05821","Xã Khôi Kỳ","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05836","Xã Mỹ Yên","Huyện Đại Từ","Tỉnh Thái Nguyên"
"05833","Xã Lục Ba","Huyện Đại Từ","Tỉnh Thái Nguyên"
"10336","Xã Đại Xuyên","Huyện Phú Xuyên","Thành phố Hà Nội"
"10342","Xã Bạch Hạ","Huyện Phú Xuyên","Thành phố Hà Nội"
"10351","Xã Minh Tân","Huyện Phú Xuyên","Thành phố Hà Nội"
"10345","Xã Quang Lãng","Huyện Phú Xuyên","Thành phố Hà Nội"
"10333","Xã Tri Thủy","Huyện Phú Xuyên","Thành phố Hà Nội"
"10324","Xã Khai Thái","Huyện Phú Xuyên","Thành phố Hà Nội"
"10327","Xã Phúc Tiến","Huyện Phú Xuyên","Thành phố Hà Nội"
"29188","Xã Đại Điền","Huyện Thạnh Phú","Tỉnh Bến Tre"
"29185","Xã Phú Khánh","Huyện Thạnh Phú","Tỉnh Bến Tre"
"29194","Xã Tân Phong","Huyện Thạnh Phú","Tỉnh Bến Tre"
"29203","Xã Thới Thạnh","Huyện Thạnh Phú","Tỉnh Bến Tre"
"08923","Thị trấn Đại Đình","Huyện Tam Đảo","Tỉnh Vĩnh Phúc"
"08920","Xã Bồ Lý","Huyện Tam Đảo","Tỉnh Vĩnh Phúc"
"09358","Xã Tri Phương","Huyện Tiên Du","Tỉnh Bắc Ninh"
"09340","Xã Hoàn Sơn","Huyện Tiên Du","Tỉnh Bắc Ninh"
"09355","Xã Đại Đồng","Huyện Tiên Du","Tỉnh Bắc Ninh"
"17713","Thị trấn Dùng","Huyện Thanh Chương","Tỉnh Nghệ An"
"17731","Xã Thanh Phong","Huyện Thanh Chương","Tỉnh Nghệ An"
"17749","Xã Đại Đồng","Huyện Thanh Chương","Tỉnh Nghệ An"
"17755","Xã Thanh Ngọc","Huyện Thanh Chương","Tỉnh Nghệ An"
"17764","Xã Đồng Văn","Huyện Thanh Chương","Tỉnh Nghệ An"
"05347","Xã Ân Nghĩa","Huyện Lạc Sơn","Tỉnh Hoà Bình"
"05344","Xã Tân Mỹ","Huyện Lạc Sơn","Tỉnh Hoà Bình"
"05341","Xã Yên Nghiệp","Huyện Lạc Sơn","Tỉnh Hoà Bình"
"11995","Xã Đại Đồng","Huyện Văn Lâm","Tỉnh Hưng Yên"
"11998","Xã Việt Hưng","Huyện Văn Lâm","Tỉnh Hưng Yên"
"12010","Xã Lương Tài","Huyện Văn Lâm","Tỉnh Hưng Yên"
"08914","Xã Đạo Trù","Huyện Tam Đảo","Tỉnh Vĩnh Phúc"
"08917","Xã Yên Dương","Huyện Tam Đảo","Tỉnh Vĩnh Phúc"
"32248","Xã Đất Mũi","Huyện Ngọc Hiển","Tỉnh Cà Mau"
"32242","Xã Viên An","Huyện Ngọc Hiển","Tỉnh Cà Mau"
"32201","Xã Lâm Hải","Huyện Năm Căn","Tỉnh Cà Mau"
"32200","Xã Đất Mới","Huyện Năm Căn","Tỉnh Cà Mau"
"26680","Thị trấn Đất Đỏ","Huyện Long Đất","Tỉnh Bà Rịa - Vũng Tàu"
"26698","Xã Láng Dài","Huyện Long Đất","Tỉnh Bà Rịa - Vũng Tàu"
"26695","Xã Long Tân","Huyện Long Đất","Tỉnh Bà Rịa - Vũng Tàu"
"26683","Xã Phước Long Thọ","Huyện Long Đất","Tỉnh Bà Rịa - Vũng Tàu"
"32152","Thị trấn Đầm Dơi","Huyện Đầm Dơi","Tỉnh Cà Mau"
"32173","Xã Tân Duyệt","Huyện Đầm Dơi","Tỉnh Cà Mau"
"32174","Xã Tân Dân","Huyện Đầm Dơi","Tỉnh Cà Mau"
"06916","Xã Đầm Hà","Huyện Đầm Hà","Tỉnh Quảng Ninh"
"06904","Xã Tân Bình","Huyện Đầm Hà","Tỉnh Quảng Ninh"
"06919","Xã Đại Bình","Huyện Đầm Hà","Tỉnh Quảng Ninh"
"06917","Xã Tân Lập","Huyện Đầm Hà","Tỉnh Quảng Ninh"
"06895","Thị trấn Đầm Hà","Huyện Đầm Hà","Tỉnh Quảng Ninh"
"20719","Xã Đắc Pring","Huyện Nam Giang","Tỉnh Quảng Nam"
"20716","Xã Đắc Pre","Huyện Nam Giang","Tỉnh Quảng Nam"
"24589","Xã Đắk Liêng","Huyện Lắk","Tỉnh Đắk Lắk"
"24592","Xã Buôn Triết","Huyện Lắk","Tỉnh Đắk Lắk"
"24595","Xã Buôn Tría","Huyện Lắk","Tỉnh Đắk Lắk"
"24673","Xã Đắk Gằn","Huyện Đắk Mil","Tỉnh Đắk Nông"
"24598","Xã Đắk Phơi","Huyện Lắk","Tỉnh Đắk Lắk"
"24601","Xã Đắk Nuê","Huyện Lắk","Tỉnh Đắk Lắk"
"24718","Xã Đắk Môl","Huyện Đắk Song","Tỉnh Đắk Nông"
"24719","Xã Đắk Hòa","Huyện Đắk Song","Tỉnh Đắk Nông"
"24678","Xã Long Sơn","Huyện Đắk Mil","Tỉnh Đắk Nông"
"24679","Xã Đắk Sắk","Huyện Đắk Mil","Tỉnh Đắk Nông"
"24692","Xã Nam Xuân","Huyện Krông Nô","Tỉnh Đắk Nông"
"24643","Xã Đắk Wil","Huyện Cư Jút","Tỉnh Đắk Nông"
"24646","Xã Ea Pô","Huyện Cư Jút","Tỉnh Đắk Nông"
"21520","Xã Ba Trang","Huyện Ba Tơ","Tỉnh Quảng Ngãi"
"21508","Xã Ba Khâm","Huyện Ba Tơ","Tỉnh Quảng Ngãi"
"21862","Thị trấn Cát Khánh","Huyện Phù Cát","Tỉnh Bình Định"
"21859","Xã Cát Minh","Huyện Phù Cát","Tỉnh Bình Định"
"21865","Xã Cát Tài","Huyện Phù Cát","Tỉnh Bình Định"
"15478","Xã Định Bình","Huyện Yên Định","Tỉnh Thanh Hóa"
"15448","Xã Định Hòa","Huyện Yên Định","Tỉnh Thanh Hóa"
"15454","Xã Định Công","Huyện Yên Định","Tỉnh Thanh Hóa"
"15451","Xã Định Thành","Huyện Yên Định","Tỉnh Thanh Hóa"
"30961","Xã Thới Quản","Huyện Gò Quao","Tỉnh Kiên Giang"
"30958","Xã Định Hòa","Huyện Gò Quao","Tỉnh Kiên Giang"
"30967","Xã Thủy Liễu","Huyện Gò Quao","Tỉnh Kiên Giang"
"14680","Xã Văn Hải","Huyện Kim Sơn","Tỉnh Ninh Bình"
"14677","Xã Định Hóa","Huyện Kim Sơn","Tỉnh Ninh Bình"
"14683","Xã Kim Tân","Huyện Kim Sơn","Tỉnh Ninh Bình"
"05569","Thị trấn Chợ Chu","Huyện Định Hóa","Tỉnh Thái Nguyên"
"05560","Xã Phúc Chu","Huyện Định Hóa","Tỉnh Thái Nguyên"
"05554","Xã Bảo Linh","Huyện Định Hóa","Tỉnh Thái Nguyên"
"05572","Xã Đồng Thịnh","Huyện Định Hóa","Tỉnh Thái Nguyên"
"30709","Xã Định Thành","Huyện Thoại Sơn","Tỉnh An Giang"
"30706","Xã Định Mỹ","Huyện Thoại Sơn","Tỉnh An Giang"
"30694","Xã Vĩnh Phú","Huyện Thoại Sơn","Tỉnh An Giang"
"26233","Xã Phú Ngọc","Huyện Định Quán","Tỉnh Đồng Nai"
"26230","Xã Gia Canh","Huyện Định Quán","Tỉnh Đồng Nai"
"26206","Thị trấn Định Quán","Huyện Định Quán","Tỉnh Đồng Nai"
"26224","Xã Ngọc Định","Huyện Định Quán","Tỉnh Đồng Nai"
"31993","Xã Định Thành","Huyện Đông Hải","Tỉnh Bạc Liêu"
"31996","Xã Định Thành A","Huyện Đông Hải","Tỉnh Bạc Liêu"
"31990","Xã An Phúc","Huyện Đông Hải","Tỉnh Bạc Liêu"
"15475","Xã Định Hải","Huyện Yên Định","Tỉnh Thanh Hóa"
"15472","Xã Định Hưng","Huyện Yên Định","Tỉnh Thanh Hóa"
"15457","Xã Định Tân","Huyện Yên Định","Tỉnh Thanh Hóa"
"15460","Xã Định Tiến","Huyện Yên Định","Tỉnh Thanh Hóa"
"30061","Xã Đốc Binh Kiều","Huyện Tháp Mười","Tỉnh Đồng Tháp"
"30049","Xã Tân Kiều","Huyện Tháp Mười","Tỉnh Đồng Tháp"
"12502","Xã An Cầu","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12526","Xã An Ấp","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12550","Xã An Lễ","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"12538","Xã An Quí","Huyện Quỳnh Phụ","Tỉnh Thái Bình"
"13018","Xã Đông Cơ","Huyện Tiền Hải","Tỉnh Thái Bình"
"13024","Xã Đông Lâm","Huyện Tiền Hải","Tỉnh Thái Bình"
"13003","Xã Đông Minh","Huyện Tiền Hải","Tỉnh Thái Bình"
"13000","Xã Đông Hoàng","Huyện Tiền Hải","Tỉnh Thái Bình"
"20815","Xã Bình Lãnh","Huyện Thăng Bình","Tỉnh Quảng Nam"
"20818","Xã Bình Trị","Huyện Thăng Bình","Tỉnh Quảng Nam"
"20821","Xã Bình Định","Huyện Thăng Bình","Tỉnh Quảng Nam"
"05692","Thị trấn Hóa Thượng","Huyện Đồng Hỷ","Tỉnh Thái Nguyên"
"05656","Thị trấn Sông Cầu","Huyện Đồng Hỷ","Tỉnh Thái Nguyên"
"05677","Xã Minh Lập","Huyện Đồng Hỷ","Tỉnh Thái Nguyên"
"05683","Xã Hóa Trung","Huyện Đồng Hỷ","Tỉnh Thái Nguyên"
"23161","Xã La Ngâu","Huyện Tánh Linh","Tỉnh Bình Thuận"
"23164","Xã Huy Khiêm","Huyện Tánh Linh","Tỉnh Bình Thuận"
"23173","Xã Đồng Kho","Huyện Tánh Linh","Tỉnh Bình Thuận"
"23179","Xã Đức Bình","Huyện Tánh Linh","Tỉnh Bình Thuận"
"28930","Xã Định Thủy","Huyện Mỏ Cày Nam","Tỉnh Bến Tre"
"28942","Xã Phước Hiệp","Huyện Mỏ Cày Nam","Tỉnh Bến Tre"
"28945","Xã Bình Khánh","Huyện Mỏ Cày Nam","Tỉnh Bến Tre"
"07282","Xã Đồng Kỳ","Huyện Yên Thế","Tỉnh Bắc Giang"
"07258","Xã Đồng Hưu","Huyện Yên Thế","Tỉnh Bắc Giang"
"07255","Xã Đồng Vương","Huyện Yên Thế","Tỉnh Bắc Giang"
"18955","Xã Kim Hóa","Huyện Tuyên Hóa","Tỉnh Quảng Bình"
"18970","Xã Lê Hóa","Huyện Tuyên Hóa","Tỉnh Quảng Bình"
"18964","Xã Thuận Hóa","Huyện Tuyên Hóa","Tỉnh Quảng Bình"
"18973","Xã Sơn Hóa","Huyện Tuyên Hóa","Tỉnh Quảng Bình"
"18949","Thị trấn Đồng Lê","Huyện Tuyên Hóa","Tỉnh Quảng Bình"
"15058","Xã Đồng Lương","Huyện Lang Chánh","Tỉnh Thanh Hóa"
"15046","Xã Tân Phúc","Huyện Lang Chánh","Tỉnh Thanh Hóa"
"08431","Xã Đồng Lương","Huyện Cẩm Khê","Tỉnh Phú Thọ"
"08428","Xã Điêu Lương","Huyện Cẩm Khê","Tỉnh Phú Thọ"
"08422","Xã Yên Dưỡng","Huyện Cẩm Khê","Tỉnh Phú Thọ"
"18484","Thị trấn Đồng Lộc","Huyện Can Lộc","Tỉnh Hà Tĩnh"
"18478","Xã Thượng Lộc","Huyện Can Lộc","Tỉnh Hà Tĩnh"
"18487","Xã Mỹ Lộc","Huyện Can Lộc","Tỉnh Hà Tĩnh"
"25363","Thị trấn Tân Phú","Huyện Đồng Phú","Tỉnh Bình Phước"
"25393","Xã Tân Tiến","Huyện Đồng Phú","Tỉnh Bình Phước"
"25381","Xã Tân Lập","Huyện Đồng Phú","Tỉnh Bình Phước"
"01924","Xã Quảng Khê","Huyện Ba Bể","Tỉnh Bắc Kạn"
"01930","Xã Hoàng Trĩ","Huyện Ba Bể","Tỉnh Bắc Kạn"
"01933","Xã Đồng Phúc","Huyện Ba Bể","Tỉnh Bắc Kạn"
"02041","Xã Bằng Phúc","Huyện Chợ Đồn","Tỉnh Bắc Kạn"
"28666","Xã Bình Nhì","Huyện Gò Công Tây","Tỉnh Tiền Giang"
"28660","Xã Đồng Thạnh","Huyện Gò Công Tây","Tỉnh Tiền Giang"
"28654","Xã Đồng Sơn","Huyện Gò Công Tây","Tỉnh Tiền Giang"
"14734","Xã Yên Thành","Huyện Yên Mô","Tỉnh Ninh Bình"
"14746","Xã Yên Đồng","Huyện Yên Mô","Tỉnh Ninh Bình"
"14749","Xã Yên Thái","Huyện Yên Mô","Tỉnh Ninh Bình"
"13900","Xã Đồng Thịnh","Huyện Nghĩa Hưng","Tỉnh Nam Định"
"13909","Xã Hoàng Nam","Huyện Nghĩa Hưng","Tỉnh Nam Định"
"18619","Xã Thạch Trị","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18649","Xã Thạch Hội","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"18631","Xã Thạch Văn","Thành phố Hà Tĩnh","Tỉnh Hà Tĩnh"
"15721","Xã Đồng Lợi","Huyện Triệu Sơn","Tỉnh Thanh Hóa"
"15724","Xã Đồng Tiến","Huyện Triệu Sơn","Tỉnh Thanh Hóa"
"15727","Xã Đồng Thắng","Huyện Triệu Sơn","Tỉnh Thanh Hóa"
"25369","Xã Đồng Tâm","Huyện Đồng Phú","Tỉnh Bình Phước"
"25390","Xã Đồng Tiến","Huyện Đồng Phú","Tỉnh Bình Phước"
"25372","Xã Tân Phước","Huyện Đồng Phú","Tỉnh Bình Phước"
"01168","Xã Đồng Tâm","Huyện Bắc Quang","Tỉnh Hà Giang"
"01165","Xã Đồng Tiến","Huyện Bắc Quang","Tỉnh Hà Giang"
"01174","Xã Thượng Bình","Huyện Bắc Quang","Tỉnh Hà Giang"
"07747","Xã Đồng Việt","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07735","Xã Đức Giang","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"07750","Xã Đồng Phúc","Thành phố Bắc Giang","Tỉnh Bắc Giang"
"00721","Thị trấn Đồng Văn","Huyện Đồng Văn","Tỉnh Hà Giang"
"00742","Xã Tả Lủng","Huyện Đồng Văn","Tỉnh Hà Giang"
"00739","Xã Tả Phìn","Huyện Đồng Văn","Tỉnh Hà Giang"
"00730","Xã Thài Phìn Tủng","Huyện Đồng Văn","Tỉnh Hà Giang"
"00775","Xã Pải Lủng","Huyện Mèo Vạc","Tỉnh Hà Giang"
"22081","Thị trấn La Hai","Huyện Đồng Xuân","Tỉnh Phú Yên"
"22093","Xã Xuân Long","Huyện Đồng Xuân","Tỉnh Phú Yên"
"22099","Xã Xuân Sơn Bắc","Huyện Đồng Xuân","Tỉnh Phú Yên"
"22102","Xã Xuân Quang 2","Huyện Đồng Xuân","Tỉnh Phú Yên"
"22105","Xã Xuân Sơn Nam","Huyện Đồng Xuân","Tỉnh Phú Yên"
"01213","Xã Vĩnh Phúc","Huyện Bắc Quang","Tỉnh Hà Giang"
"01216","Xã Đồng Yên","Huyện Bắc Quang","Tỉnh Hà Giang"
"06184","Thị trấn Đồng Đăng","Huyện Cao Lộc","Tỉnh Lạng Sơn"
"06208","Xã Thụy Hùng","Huyện Cao Lộc","Tỉnh Lạng Sơn"
